Date,Heating Coil Valve (%),Fan Start/Stop Command (-),Outdoor Air Temp (°F),Cooling Coil Valve (%),Occupancy Status (-),Season,Chilled Water Valve (%),Day of the Week,Lab 409 Room Temp (°F),Hour of the Day,Lab 409 Room Temp Deviation From Setpoint (°F),Discharge Air Temp (°F),Heat Cool Mode (-)
2022-02-03 08:45:00,0.0,1.0,46.78,0.0,1.0,Winter,0.0,3,72.0,8,0.0,72.0,1.0
2022-02-03 09:00:00,0.0,1.0,47.39,0.0,1.0,Winter,0.0,3,72.25,9,0.25,72.0,1.0
2022-02-03 09:15:00,0.0,1.0,47.59,0.0,1.0,Winter,0.0,3,72.75,9,0.75,72.0,1.0
2022-02-03 09:30:00,0.0,1.0,47.81,0.0,1.0,Winter,0.0,3,72.0,9,0.0,72.0,1.0
2022-02-03 09:45:00,0.0,1.0,48.43,0.0,1.0,Winter,0.0,3,72.5,9,0.5,72.5,1.0
2022-02-03 10:00:00,0.0,1.0,49.38,0.0,1.0,Winter,0.0,3,72.5,10,0.5,72.0,1.0
2022-02-03 10:15:00,0.0,1.0,48.96,0.0,1.0,Winter,0.0,3,72.25,10,0.25,71.5,1.0
2022-02-03 10:30:00,0.0,1.0,49.01,0.0,1.0,Winter,0.0,3,72.0,10,0.0,71.5,1.0
2022-02-03 10:45:00,0.0,1.0,49.38,0.0,1.0,Winter,0.0,3,72.0,10,0.0,71.0,1.0
2022-02-03 11:00:00,0.0,1.0,49.82,0.0,1.0,Winter,0.0,3,71.75,11,0.25,71.0,1.0
2022-02-03 11:15:00,0.0,1.0,50.41,0.0,1.0,Winter,0.0,3,71.75,11,0.25,70.5,1.0
2022-02-03 11:30:00,0.0,1.0,50.66,0.0,1.0,Winter,0.0,3,71.5,11,0.5,70.5,1.0
2022-02-03 11:45:00,0.0,1.0,51.17,0.0,1.0,Winter,0.0,3,71.5,11,0.5,70.5,1.0
2022-02-03 12:00:00,0.0,1.0,51.34,0.0,1.0,Winter,0.0,3,71.5,12,0.5,70.5,1.0
2022-02-03 12:15:00,0.0,1.0,51.74,0.0,1.0,Winter,0.0,3,71.25,12,0.75,70.5,1.0
2022-02-03 12:30:00,0.0,1.0,51.94,0.0,1.0,Winter,0.0,3,71.75,12,0.25,70.5,1.0
2022-02-03 12:45:00,0.0,1.0,52.47,0.0,0.0,Winter,0.0,3,71.0,12,1.0,70.5,1.0
2022-02-03 13:00:00,0.0,1.0,53.01,0.0,0.0,Winter,0.0,3,71.25,13,0.75,70.0,1.0
2022-02-03 13:15:00,0.0,1.0,54.22,0.0,0.0,Winter,0.0,3,71.25,13,0.75,70.0,1.0
2022-02-03 13:30:00,0.0,1.0,55.39,0.0,0.0,Winter,0.0,3,71.75,13,0.25,70.0,1.0
2022-02-03 13:45:00,6.4,1.0,56.34,0.0,1.0,Winter,0.0,3,71.75,13,0.25,71.0,1.0
2022-02-03 14:00:00,0.0,1.0,57.01,0.0,0.0,Winter,0.0,3,71.75,14,0.25,70.5,1.0
2022-02-03 14:15:00,0.0,1.0,57.56,0.0,0.0,Winter,0.0,3,71.75,14,0.25,71.0,1.0
2022-02-03 14:30:00,0.0,1.0,58.1,0.0,0.0,Winter,0.0,3,71.75,14,0.25,70.5,1.0
2022-02-03 14:45:00,0.0,1.0,57.93,0.0,0.0,Winter,0.0,3,71.75,14,0.25,70.5,1.0
2022-02-03 15:00:00,0.0,1.0,57.85,0.0,0.0,Winter,0.0,3,72.0,15,0.0,70.5,1.0
2022-02-03 15:15:00,0.0,1.0,58.41,0.0,0.0,Winter,0.0,3,72.0,15,0.0,70.5,1.0
2022-02-03 15:30:00,0.0,1.0,58.94,0.0,0.0,Winter,0.0,3,72.0,15,0.0,70.5,1.0
2022-02-03 15:45:00,0.0,1.0,58.92,0.0,0.0,Winter,0.0,3,72.0,15,0.0,70.5,1.0
2022-02-03 16:00:00,0.0,1.0,59.23,0.0,0.0,Winter,0.0,3,72.0,16,0.0,70.5,1.0
2022-02-03 16:15:00,0.0,1.0,59.42,0.0,1.0,Winter,0.0,3,72.0,16,0.0,71.5,1.0
2022-02-03 16:30:00,0.0,1.0,59.39,0.0,1.0,Winter,0.0,3,72.0,16,0.0,72.0,1.0
2022-02-03 16:45:00,0.0,1.0,59.19,0.0,1.0,Winter,0.0,3,71.75,16,0.25,71.5,1.0
2022-02-03 17:00:00,0.0,1.0,59.31,0.0,0.0,Winter,0.0,3,72.0,17,0.0,71.0,1.0
2022-02-03 17:15:00,0.0,1.0,59.04,0.0,0.0,Winter,0.0,3,72.0,17,0.0,71.0,1.0
2022-02-03 17:30:00,0.0,1.0,59.13,0.0,0.0,Winter,0.0,3,72.0,17,0.0,71.0,1.0
2022-02-03 17:45:00,0.0,1.0,59.09,0.0,0.0,Winter,0.0,3,72.0,17,0.0,71.0,1.0
2022-02-03 18:00:00,0.0,1.0,59.02,0.0,0.0,Winter,0.0,3,71.75,18,0.25,71.0,1.0
2022-02-03 18:15:00,0.0,1.0,59.23,0.0,0.0,Winter,0.0,3,71.75,18,0.25,71.0,1.0
2022-02-03 18:30:00,0.0,1.0,59.53,0.0,0.0,Winter,0.0,3,71.75,18,0.25,71.0,1.0
2022-02-03 18:45:00,0.0,1.0,59.97,0.0,0.0,Winter,0.0,3,71.75,18,0.25,71.0,1.0
2022-02-03 19:00:00,0.0,1.0,60.39,0.0,1.0,Winter,0.0,3,72.0,19,0.0,71.5,1.0
2022-02-03 19:15:00,0.0,1.0,60.7,0.0,0.0,Winter,0.0,3,71.75,19,0.25,71.0,1.0
2022-02-03 19:30:00,0.0,1.0,60.59,0.0,0.0,Winter,0.0,3,71.75,19,0.25,71.0,1.0
2022-02-03 19:45:00,0.0,1.0,60.48,0.0,0.0,Winter,0.0,3,71.75,19,0.25,71.0,1.0
2022-02-03 20:00:00,0.0,1.0,60.3,0.0,0.0,Winter,0.0,3,72.0,20,0.0,71.0,1.0
2022-02-03 20:15:00,0.0,1.0,60.33,0.0,0.0,Winter,0.0,3,71.25,20,0.75,71.0,1.0
2022-02-03 20:30:00,0.0,1.0,60.39,0.0,0.0,Winter,0.0,3,71.75,20,0.25,70.5,1.0
2022-02-03 20:45:00,0.0,1.0,60.21,0.0,0.0,Winter,0.0,3,71.5,20,0.5,71.0,1.0
2022-02-03 21:00:00,0.0,1.0,59.98,0.0,0.0,Winter,0.0,3,72.0,21,0.0,70.5,1.0
2022-02-03 21:15:00,0.0,1.0,60.11,0.0,0.0,Winter,0.0,3,71.25,21,0.75,70.5,1.0
2022-02-03 21:30:00,0.0,1.0,60.13,0.0,0.0,Winter,0.0,3,71.5,21,0.5,70.5,1.0
2022-02-03 21:45:00,0.0,1.0,60.37,0.0,0.0,Winter,0.0,3,71.5,21,0.5,70.5,1.0
2022-02-03 22:00:00,0.0,1.0,60.81,0.0,1.0,Winter,0.0,3,71.75,22,0.25,71.5,1.0
2022-02-03 22:15:00,0.0,1.0,61.08,0.0,1.0,Winter,0.0,3,71.75,22,0.25,71.5,1.0
2022-02-03 22:30:00,0.0,1.0,61.2,0.0,1.0,Winter,0.0,3,71.75,22,0.25,71.5,1.0
2022-02-03 22:45:00,0.0,1.0,61.27,0.0,1.0,Winter,0.0,3,72.0,22,0.0,71.5,1.0
2022-02-03 23:00:00,0.0,1.0,61.59,0.0,1.0,Winter,0.0,3,72.0,23,0.0,71.5,1.0
2022-02-03 23:15:00,0.0,1.0,61.9,0.0,1.0,Winter,0.0,3,72.0,23,0.0,72.0,1.0
2022-02-03 23:30:00,0.0,1.0,61.79,0.0,1.0,Winter,0.0,3,72.0,23,0.0,72.0,1.0
2022-02-03 23:45:00,0.0,1.0,61.83,0.0,1.0,Winter,0.0,3,72.0,23,0.0,72.0,1.0
2022-02-04 00:00:00,0.0,1.0,61.92,0.0,1.0,Winter,0.0,4,72.0,0,0.0,72.0,1.0
2022-02-04 00:15:00,0.0,1.0,62.32,0.0,1.0,Winter,0.0,4,71.75,0,0.25,72.0,1.0
2022-02-04 00:30:00,0.0,1.0,61.85,0.0,1.0,Winter,0.0,4,72.0,0,0.0,72.0,1.0
2022-02-04 00:45:00,0.0,1.0,61.49,0.0,1.0,Winter,0.0,4,72.0,0,0.0,72.0,1.0
2022-02-04 01:00:00,0.0,1.0,61.45,0.0,1.0,Winter,0.0,4,72.25,1,0.25,72.5,1.0
2022-02-04 01:15:00,0.0,1.0,61.79,0.0,0.0,Winter,0.0,4,72.0,1,0.0,71.0,1.0
2022-02-04 01:30:00,0.0,1.0,62.09,0.0,0.0,Winter,0.0,4,72.0,1,0.0,71.0,1.0
2022-02-04 01:45:00,0.0,1.0,62.55,0.0,0.0,Winter,0.0,4,72.0,1,0.0,71.0,1.0
2022-02-04 02:00:00,0.0,1.0,62.74,0.0,1.0,Winter,0.0,4,72.0,2,0.0,72.0,1.0
2022-02-04 02:15:00,0.0,1.0,63.07,0.0,1.0,Winter,0.0,4,72.0,2,0.0,72.5,1.0
2022-02-04 02:30:00,0.0,1.0,63.46,0.0,1.0,Winter,0.0,4,72.25,2,0.25,72.5,1.0
2022-02-04 02:45:00,0.0,1.0,63.67,0.0,1.0,Winter,0.0,4,72.0,2,0.0,72.5,1.0
2022-02-04 03:00:00,0.0,1.0,63.85,0.0,1.0,Winter,0.0,4,72.25,3,0.25,72.5,1.0
2022-02-04 03:15:00,0.0,1.0,64.15,0.0,1.0,Winter,0.0,4,72.25,3,0.25,72.5,1.0
2022-02-04 03:30:00,0.0,1.0,64.18,0.0,1.0,Winter,0.0,4,72.5,3,0.5,72.5,1.0
2022-02-04 03:45:00,0.0,1.0,64.59,0.0,1.0,Winter,0.0,4,72.25,3,0.25,72.5,1.0
2022-02-04 04:00:00,0.0,1.0,65.03,0.0,1.0,Winter,0.0,4,72.5,4,0.5,72.5,1.0
2022-02-04 04:15:00,0.0,1.0,65.51,0.0,1.0,Winter,0.0,4,72.75,4,0.75,72.5,1.0
2022-02-04 04:30:00,0.0,1.0,65.8,0.0,1.0,Winter,0.0,4,72.0,4,0.0,72.5,1.0
2022-02-04 04:45:00,0.0,1.0,65.88,0.0,1.0,Winter,0.0,4,72.5,4,0.5,72.5,1.0
2022-02-04 05:00:00,0.0,1.0,65.93,0.0,1.0,Winter,0.0,4,72.5,5,0.5,72.5,1.0
2022-02-04 05:15:00,0.0,1.0,66.12,0.0,1.0,Winter,0.0,4,72.5,5,0.5,73.0,1.0
2022-02-04 05:30:00,0.0,1.0,66.27,0.0,1.0,Winter,0.0,4,72.75,5,0.75,73.0,1.0
2022-02-04 05:45:00,0.0,1.0,66.33,0.0,1.0,Winter,0.0,4,72.75,5,0.75,73.0,1.0
2022-02-04 06:00:00,0.0,1.0,66.34,0.0,1.0,Winter,0.0,4,72.75,6,0.75,73.0,1.0
2022-02-04 06:15:00,0.0,1.0,66.41,0.0,1.0,Winter,0.0,4,72.75,6,0.75,73.0,1.0
2022-02-04 06:30:00,0.0,1.0,65.61,0.0,1.0,Winter,0.0,4,72.75,6,0.75,73.0,1.0
2022-02-04 06:45:00,0.0,1.0,65.11,0.0,1.0,Winter,0.0,4,72.75,6,0.75,73.0,1.0
2022-02-04 07:00:00,0.0,1.0,65.11,0.0,1.0,Winter,0.0,4,72.75,7,0.75,73.0,1.0
2022-02-04 07:15:00,0.0,1.0,64.84,0.0,1.0,Winter,0.0,4,72.75,7,0.75,73.0,1.0
2022-02-04 07:30:00,0.0,1.0,64.42,0.0,1.0,Winter,0.0,4,72.75,7,0.75,73.0,1.0
2022-02-04 07:45:00,0.0,1.0,63.99,0.0,1.0,Winter,0.0,4,72.75,7,0.75,73.0,1.0
2022-02-04 08:00:00,0.0,1.0,63.78,0.0,1.0,Winter,0.0,4,73.0,8,1.0,73.0,1.0
2022-02-04 08:15:00,0.0,1.0,63.76,0.0,1.0,Winter,0.0,4,72.75,8,0.75,73.0,1.0
2022-02-04 08:30:00,0.0,1.0,63.96,0.0,1.0,Winter,0.0,4,72.75,8,0.75,73.0,1.0
2022-02-04 08:45:00,0.0,1.0,63.89,0.0,1.0,Winter,0.0,4,72.75,8,0.75,73.0,1.0
2022-02-04 09:00:00,0.0,1.0,64.04,0.0,1.0,Winter,0.0,4,73.0,9,1.0,73.0,1.0
2022-02-04 09:15:00,0.0,1.0,64.06,0.0,1.0,Winter,0.0,4,73.0,9,1.0,73.5,1.0
2022-02-04 09:30:00,0.0,1.0,64.06,0.0,1.0,Winter,0.0,4,73.0,9,1.0,73.5,1.0
2022-02-04 09:45:00,0.0,1.0,63.89,0.0,1.0,Winter,0.0,4,73.0,9,1.0,73.5,1.0
2022-02-04 10:00:00,0.0,1.0,64.0,0.0,1.0,Winter,0.0,4,73.0,10,1.0,73.5,1.0
2022-02-04 10:15:00,0.0,1.0,63.99,0.0,1.0,Winter,0.0,4,73.0,10,1.0,73.5,1.0
2022-02-04 10:30:00,0.0,1.0,64.06,0.0,1.0,Winter,0.0,4,73.0,10,1.0,73.5,1.0
2022-02-04 10:45:00,0.0,1.0,64.47,0.0,1.0,Winter,0.0,4,73.25,10,1.25,73.5,1.0
2022-02-04 11:00:00,0.0,1.0,65.13,0.8,1.0,Winter,0.0,4,73.25,11,1.25,73.5,1.0
2022-02-04 11:15:00,0.0,1.0,65.31,1.91,1.0,Winter,13.2,4,73.25,11,1.25,73.5,0.0
2022-02-04 11:30:00,0.0,1.0,65.56,3.03,1.0,Winter,24.4,4,73.25,11,1.25,73.5,0.0
2022-02-04 11:45:00,0.0,1.0,65.66,4.15,1.0,Winter,35.6,4,73.25,11,1.25,73.5,0.0
2022-02-04 12:00:00,0.0,1.0,65.97,4.83,1.0,Winter,46.8,4,73.0,12,1.0,59.0,0.0
2022-02-04 12:15:00,0.0,1.0,66.31,5.15,0.0,Winter,50.8,4,72.0,12,0.0,60.5,0.0
2022-02-04 12:30:00,0.0,1.0,66.98,5.15,0.0,Winter,51.6,4,72.0,12,0.0,60.5,0.0
2022-02-04 12:45:00,0.0,1.0,66.89,5.15,0.0,Winter,51.6,4,72.25,12,0.25,60.5,0.0
2022-02-04 13:00:00,0.0,1.0,67.25,5.15,0.0,Winter,51.6,4,71.75,13,0.25,60.5,0.0
2022-02-04 13:15:00,0.0,1.0,67.4,5.11,0.0,Winter,51.2,4,71.75,13,0.25,60.0,0.0
2022-02-04 13:30:00,0.0,1.0,67.54,5.03,0.0,Winter,51.2,4,71.25,13,0.75,60.0,0.0
2022-02-04 13:45:00,0.0,1.0,67.69,4.87,0.0,Winter,49.2,4,71.5,13,0.5,60.5,0.0
2022-02-04 14:00:00,0.0,1.0,68.03,4.15,0.0,Winter,45.6,4,71.25,14,0.75,66.5,0.0
2022-02-04 14:15:00,0.0,1.0,68.13,4.15,0.0,Winter,41.6,4,71.75,14,0.25,68.5,0.0
2022-02-04 14:30:00,0.0,1.0,68.05,4.15,0.0,Winter,41.6,4,72.0,14,0.0,69.0,0.0
2022-02-04 14:45:00,0.0,1.0,67.96,4.15,0.0,Winter,41.6,4,72.0,14,0.0,69.0,0.0
2022-02-04 15:00:00,0.0,1.0,67.94,4.15,0.0,Winter,41.6,4,72.0,15,0.0,69.0,0.0
2022-02-04 15:15:00,0.0,1.0,68.05,4.15,0.0,Winter,41.6,4,72.0,15,0.0,69.5,0.0
2022-02-04 15:30:00,0.0,1.0,68.03,4.15,0.0,Winter,41.6,4,72.25,15,0.25,69.5,0.0
2022-02-04 15:45:00,0.0,1.0,51.44,4.15,0.0,Winter,41.6,4,72.0,15,0.0,68.5,0.0
2022-02-04 16:00:00,0.0,1.0,46.81,4.15,0.0,Winter,41.6,4,71.75,16,0.25,69.0,0.0
2022-02-04 16:15:00,0.0,1.0,44.97,4.08,0.0,Winter,41.6,4,71.5,16,0.5,69.0,0.0
2022-02-04 16:30:00,0.0,1.0,44.27,3.63,0.0,Winter,38.0,4,71.0,16,1.0,70.5,0.0
2022-02-04 16:45:00,0.0,1.0,43.59,3.43,0.0,Winter,34.4,4,71.5,16,0.5,71.0,0.0
2022-02-04 17:00:00,0.0,1.0,43.1,3.39,0.0,Winter,34.0,4,71.75,17,0.25,71.5,0.0
2022-02-04 17:15:00,0.0,1.0,42.39,3.39,1.0,Winter,34.0,4,72.0,17,0.0,72.5,0.0
2022-02-04 17:30:00,0.0,1.0,42.35,3.39,1.0,Winter,34.0,4,72.0,17,0.0,73.0,0.0
2022-02-04 17:45:00,0.0,1.0,41.89,3.39,1.0,Winter,34.0,4,72.0,17,0.0,73.0,0.0
2022-02-04 18:00:00,0.0,1.0,41.42,3.39,1.0,Winter,34.0,4,72.0,18,0.0,72.5,0.0
2022-02-04 18:15:00,0.0,1.0,41.35,3.39,1.0,Winter,34.0,4,72.0,18,0.0,73.0,0.0
2022-02-04 18:30:00,0.0,1.0,41.18,3.39,1.0,Winter,34.0,4,72.0,18,0.0,73.0,0.0
2022-02-04 18:45:00,0.0,1.0,40.99,3.39,1.0,Winter,34.0,4,72.0,18,0.0,73.0,0.0
2022-02-04 19:00:00,0.0,1.0,40.58,3.39,1.0,Winter,34.0,4,72.0,19,0.0,73.0,0.0
2022-02-04 19:15:00,0.0,1.0,40.58,3.39,1.0,Winter,34.0,4,72.0,19,0.0,73.0,0.0
2022-02-04 19:30:00,0.0,1.0,40.17,3.39,1.0,Winter,34.0,4,72.25,19,0.25,73.0,0.0
2022-02-04 19:45:00,0.0,1.0,39.94,3.39,1.0,Winter,34.0,4,72.0,19,0.0,73.0,0.0
2022-02-04 20:00:00,0.0,1.0,39.6,3.39,1.0,Winter,34.0,4,72.0,20,0.0,72.5,0.0
2022-02-04 20:15:00,0.0,1.0,39.56,3.39,1.0,Winter,34.0,4,72.25,20,0.25,72.5,0.0
2022-02-04 20:30:00,0.0,1.0,39.37,3.39,1.0,Winter,34.0,4,71.75,20,0.25,72.5,0.0
2022-02-04 20:45:00,0.0,1.0,39.25,3.39,1.0,Winter,34.0,4,72.0,20,0.0,72.5,0.0
2022-02-04 21:00:00,0.0,1.0,39.25,3.39,1.0,Winter,34.0,4,72.0,21,0.0,72.5,0.0
2022-02-04 21:15:00,0.0,1.0,39.12,3.39,1.0,Winter,34.0,4,72.0,21,0.0,72.5,0.0
2022-02-04 21:30:00,0.0,1.0,38.94,3.39,1.0,Winter,34.0,4,72.0,21,0.0,72.5,0.0
2022-02-04 21:45:00,0.0,1.0,38.88,3.39,1.0,Winter,34.0,4,72.0,21,0.0,72.5,0.0
2022-02-04 22:00:00,0.0,1.0,38.83,3.39,1.0,Winter,34.0,4,72.0,22,0.0,72.5,0.0
2022-02-04 22:15:00,0.0,1.0,38.78,3.39,1.0,Winter,34.0,4,72.0,22,0.0,72.5,0.0
2022-02-04 22:30:00,0.0,1.0,38.78,3.39,1.0,Winter,34.0,4,72.0,22,0.0,72.5,0.0
2022-02-04 22:45:00,0.0,1.0,38.78,3.39,1.0,Winter,34.0,4,72.0,22,0.0,72.5,0.0
2022-02-04 23:00:00,0.0,1.0,38.66,3.31,1.0,Winter,34.0,4,71.75,23,0.25,72.5,0.0
2022-02-04 23:15:00,0.0,1.0,38.59,3.31,1.0,Winter,33.2,4,71.75,23,0.25,72.5,0.0
2022-02-04 23:30:00,0.0,1.0,38.21,3.31,1.0,Winter,33.2,4,72.0,23,0.0,72.5,0.0
2022-02-04 23:45:00,0.0,1.0,37.68,3.23,1.0,Winter,33.2,4,71.5,23,0.5,72.0,0.0
2022-02-05 00:00:00,0.0,1.0,37.09,3.23,1.0,Winter,32.4,5,72.0,0,0.0,72.0,0.0
2022-02-05 00:15:00,0.0,1.0,36.82,3.23,1.0,Winter,32.4,5,72.0,0,0.0,72.0,0.0
2022-02-05 00:30:00,0.0,1.0,36.75,3.23,1.0,Winter,32.4,5,71.75,0,0.25,72.0,0.0
2022-02-05 00:45:00,0.0,1.0,36.63,3.23,1.0,Winter,32.4,5,71.75,0,0.25,72.0,0.0
2022-02-05 01:00:00,0.0,1.0,36.42,3.23,1.0,Winter,32.4,5,71.75,1,0.25,72.0,0.0
2022-02-05 01:15:00,0.0,1.0,36.32,3.23,1.0,Winter,32.4,5,71.75,1,0.25,72.0,0.0
2022-02-05 01:30:00,0.0,1.0,36.22,3.23,1.0,Winter,32.4,5,71.75,1,0.25,72.0,0.0
2022-02-05 01:45:00,0.0,1.0,36.03,3.03,1.0,Winter,30.8,5,71.75,1,0.25,72.0,0.0
2022-02-05 02:00:00,0.0,1.0,36.0,3.03,1.0,Winter,30.4,5,71.75,2,0.25,72.0,0.0
2022-02-05 02:15:00,0.0,1.0,35.83,3.03,1.0,Winter,30.4,5,71.75,2,0.25,71.5,0.0
2022-02-05 02:30:00,0.0,1.0,35.67,3.03,1.0,Winter,30.4,5,71.75,2,0.25,71.5,0.0
2022-02-05 02:45:00,0.0,1.0,35.59,3.03,1.0,Winter,30.4,5,71.75,2,0.25,71.5,0.0
2022-02-05 03:00:00,0.0,1.0,35.49,2.8,1.0,Winter,30.4,5,71.5,3,0.5,71.5,0.0
2022-02-05 03:15:00,0.0,1.0,35.44,2.8,1.0,Winter,28.0,5,71.5,3,0.5,71.5,0.0
2022-02-05 03:30:00,0.0,1.0,35.34,2.75,1.0,Winter,28.0,5,71.25,3,0.75,71.5,0.0
2022-02-05 03:45:00,0.0,1.0,35.37,2.63,1.0,Winter,26.4,5,71.5,3,0.5,71.5,0.0
2022-02-05 04:00:00,0.0,1.0,35.31,2.63,1.0,Winter,26.4,5,71.5,4,0.5,71.5,0.0
2022-02-05 04:15:00,0.0,1.0,35.2,2.63,1.0,Winter,26.4,5,72.0,4,0.0,71.5,0.0
2022-02-05 04:30:00,0.0,1.0,35.01,2.63,1.0,Winter,26.4,5,71.5,4,0.5,71.5,0.0
2022-02-05 04:45:00,0.0,1.0,35.07,2.63,1.0,Winter,26.4,5,71.5,4,0.5,71.5,0.0
2022-02-05 05:00:00,0.0,1.0,34.89,2.63,1.0,Winter,26.4,5,71.5,5,0.5,71.5,0.0
2022-02-05 05:15:00,0.0,1.0,34.15,2.35,1.0,Winter,23.6,5,71.5,5,0.5,71.5,0.0
2022-02-05 05:30:00,0.0,1.0,33.55,2.35,1.0,Winter,23.6,5,71.5,5,0.5,71.5,0.0
2022-02-05 05:45:00,0.0,1.0,33.17,2.35,1.0,Winter,23.6,5,71.5,5,0.5,71.5,0.0
2022-02-05 06:00:00,0.0,1.0,33.24,2.35,1.0,Winter,23.6,5,71.5,6,0.5,71.5,0.0
2022-02-05 06:15:00,0.0,1.0,33.12,2.35,1.0,Winter,23.6,5,71.5,6,0.5,71.5,0.0
2022-02-05 06:30:00,0.0,1.0,32.71,2.35,1.0,Winter,23.6,5,71.5,6,0.5,71.5,0.0
2022-02-05 06:45:00,0.0,1.0,32.55,2.31,1.0,Winter,23.6,5,71.5,6,0.5,71.5,0.0
2022-02-05 07:00:00,0.0,1.0,32.29,2.31,1.0,Winter,23.2,5,71.5,7,0.5,71.5,0.0
2022-02-05 07:15:00,0.0,1.0,32.27,2.31,1.0,Winter,23.2,5,71.75,7,0.25,71.5,0.0
2022-02-05 07:30:00,0.0,1.0,32.12,2.04,1.0,Winter,23.2,5,71.0,7,1.0,71.5,0.0
2022-02-05 07:45:00,0.0,1.0,32.15,1.35,1.0,Winter,17.2,5,71.25,7,0.75,71.5,0.0
2022-02-05 08:00:00,0.0,1.0,32.53,0.83,1.0,Winter,11.2,5,71.25,8,0.75,71.0,0.0
2022-02-05 08:15:00,0.0,1.0,32.99,0.28,1.0,Winter,6.8,5,71.25,8,0.75,71.0,0.0
2022-02-05 08:30:00,0.0,1.0,33.87,0.0,1.0,Winter,0.4,5,71.5,8,0.5,71.0,0.0
2022-02-05 08:45:00,0.0,1.0,35.09,0.0,1.0,Winter,0.0,5,71.25,8,0.75,71.0,0.0
2022-02-05 09:00:00,0.0,1.0,35.82,0.0,1.0,Winter,0.0,5,71.25,9,0.75,71.0,0.0
2022-02-05 09:15:00,0.0,1.0,36.05,0.0,1.0,Winter,0.0,5,71.25,9,0.75,71.0,0.0
2022-02-05 09:30:00,0.0,1.0,36.41,0.0,1.0,Winter,0.0,5,71.25,9,0.75,71.0,0.0
2022-02-05 09:45:00,0.0,1.0,36.55,0.0,1.0,Winter,0.0,5,71.25,9,0.75,71.0,0.0
2022-02-05 10:00:00,0.0,1.0,37.02,0.0,1.0,Winter,0.0,5,71.25,10,0.75,71.0,0.0
2022-02-05 10:15:00,0.0,1.0,37.31,0.0,1.0,Winter,0.0,5,71.25,10,0.75,71.0,0.0
2022-02-05 10:30:00,0.0,1.0,37.54,0.0,1.0,Winter,0.0,5,71.25,10,0.75,71.0,0.0
2022-02-05 10:45:00,0.0,1.0,37.62,0.0,1.0,Winter,0.0,5,71.0,10,1.0,71.0,0.0
2022-02-05 11:00:00,0.0,1.0,37.79,0.0,1.0,Winter,0.0,5,71.0,11,1.0,71.0,0.0
2022-02-05 11:15:00,0.0,1.0,37.89,0.0,1.0,Winter,0.0,5,71.0,11,1.0,71.0,0.0
2022-02-05 11:30:00,0.0,1.0,38.17,0.0,1.0,Winter,0.0,5,71.0,11,1.0,71.0,0.0
2022-02-05 11:45:00,0.0,1.0,38.8,0.0,1.0,Winter,0.0,5,71.0,11,1.0,71.0,0.0
2022-02-05 12:00:00,0.0,1.0,38.47,0.0,1.0,Winter,0.0,5,71.25,12,0.75,71.0,0.0
2022-02-05 12:15:00,0.0,1.0,38.52,0.0,1.0,Winter,0.0,5,71.0,12,1.0,71.0,0.0
2022-02-05 12:30:00,0.0,1.0,38.19,0.0,1.0,Winter,0.0,5,71.25,12,0.75,71.0,0.0
2022-02-05 12:45:00,0.0,1.0,37.68,0.0,1.0,Winter,0.0,5,71.0,12,1.0,71.5,0.0
2022-02-05 13:00:00,0.0,1.0,37.71,0.0,1.0,Winter,0.0,5,71.0,13,1.0,71.5,0.0
2022-02-05 13:15:00,0.0,1.0,37.65,0.0,1.0,Winter,0.0,5,71.25,13,0.75,71.5,0.0
2022-02-05 13:30:00,0.0,1.0,37.81,0.0,1.0,Winter,0.0,5,71.25,13,0.75,71.5,0.0
2022-02-05 13:45:00,0.0,1.0,38.47,0.0,1.0,Winter,0.0,5,71.25,13,0.75,71.5,0.0
2022-02-05 14:00:00,0.0,1.0,37.98,0.0,1.0,Winter,0.0,5,71.25,14,0.75,71.5,0.0
2022-02-05 14:15:00,0.0,1.0,38.78,0.0,1.0,Winter,0.0,5,71.25,14,0.75,71.5,0.0
2022-02-05 14:30:00,0.0,1.0,38.76,0.0,1.0,Winter,0.0,5,71.25,14,0.75,71.5,0.0
2022-02-05 14:45:00,0.0,1.0,38.13,0.0,1.0,Winter,0.0,5,71.25,14,0.75,71.5,0.0
2022-02-05 15:00:00,0.0,1.0,38.49,0.0,1.0,Winter,0.0,5,71.0,15,1.0,71.5,0.0
2022-02-05 15:15:00,0.0,1.0,38.19,0.0,1.0,Winter,0.0,5,71.25,15,0.75,71.5,0.0
2022-02-05 15:30:00,0.0,1.0,37.79,0.0,1.0,Winter,0.0,5,71.0,15,1.0,71.5,0.0
2022-02-05 15:45:00,0.0,1.0,38.15,0.0,1.0,Winter,0.0,5,71.25,15,0.75,71.5,0.0
2022-02-05 16:00:00,0.0,1.0,37.63,0.0,1.0,Winter,0.0,5,71.25,16,0.75,71.5,0.0
2022-02-05 16:15:00,0.0,1.0,36.99,0.0,1.0,Winter,0.0,5,71.25,16,0.75,71.5,0.0
2022-02-05 16:30:00,0.0,1.0,36.49,0.0,1.0,Winter,0.0,5,71.25,16,0.75,71.5,0.0
2022-02-05 16:45:00,0.0,1.0,36.46,0.0,1.0,Winter,0.0,5,71.25,16,0.75,71.5,0.0
2022-02-05 17:00:00,0.0,1.0,35.94,0.0,1.0,Winter,0.0,5,71.25,17,0.75,71.5,0.0
